,RMS,iteration
0,7.83317595759224e-18,0
1,7.83317595759224e-18,1
2,0.007545033166925601,2
3,0.009618556158637702,3
4,7.83317595759224e-18,4
5,0.009618556158637702,5
6,0.008426663355342914,6
7,0.008426663355342914,7
8,0.014734236591081171,8
9,7.83317595759224e-18,9
10,0.014734236591081171,10
11,0.014734236591081171,11
12,7.83317595759224e-18,12
13,7.83317595759224e-18,13
14,7.83317595759224e-18,14
15,0.014734236591081171,15
16,0.008426663355342914,16
17,7.83317595759224e-18,17
18,0.01211049072566466,18
19,7.83317595759224e-18,19
20,0.009618556158637702,20
21,0.008426663355342914,21
22,7.83317595759224e-18,22
23,0.009618556158637702,23
24,7.83317595759224e-18,24
25,0.008426663355342914,25
26,0.01211049072566466,26
27,0.01652493006366733,27
28,7.83317595759224e-18,28
29,0.007545033166925601,29
30,0.008426663355342914,30
31,7.83317595759224e-18,31
32,7.83317595759224e-18,32
33,7.83317595759224e-18,33
34,7.83317595759224e-18,34
35,7.83317595759224e-18,35
36,7.83317595759224e-18,36
37,7.83317595759224e-18,37
38,7.83317595759224e-18,38
39,7.83317595759224e-18,39
40,0.00860448174266146,40
41,0.007331096714718807,41
42,0.008806841230134381,42
43,0.008806841230134381,43
44,0.00860448174266146,44
45,0.014773641692154397,45
46,0.015210611784025526,46
47,0.02946030061059478,47
48,0.025455362642826267,48
49,0.01009042552138659,49
50,0.0009819928452468208,50
51,0.014734236591081171,51
52,0.01652493006366733,52
53,0.01211049072566466,53
54,0.013502228853724806,54
55,0.01009042552138659,55
56,0.01652493006366733,56
57,0.018687781902331474,57
58,0.01652493006366733,58
59,0.007545033166925601,59
60,0.018687781902331474,60
61,0.009557165561322715,61
62,0.02651028610729466,62
63,0.019364670991624068,63
64,0.012385464047268068,64
65,0.007889792076664912,65
66,0.018080829894044227,66
67,0.012196557052855191,67
68,0.012025350859507518,68
69,0.01826346002939225,69
70,0.012196557052855191,70
71,0.012196557052855191,71
72,0.012196557052855191,72
73,0.01826346002939225,73
74,0.012196557052855191,74
75,0.010432507571571334,75
76,0.012196557052855191,76
77,0.010432507571571334,77
78,0.01826346002939225,78
79,0.012196557052855191,79
80,0.010432507571571334,80
81,0.012196557052855191,81
82,0.01826346002939225,82
83,0.010432507571571334,83
84,0.01826346002939225,84
85,0.01826346002939225,85
86,0.010432507571571334,86
87,0.008963398790123376,87
88,0.009755870065991634,88
89,0.019111323780651696,89
90,0.01112954188016607,90
91,0.4415706619337551,91
92,0.44242716543830996,92
93,0.4521109806390556,93
94,0.03582591936649636,94
95,0.04278463768676538,95
96,0.05180595401303583,96
97,0.05453987457037409,97
98,0.06962493435160613,98
99,0.062034804324681406,99
100,0.060938330066174884,100
101,0.06284622420605336,101
102,0.06743500175326023,102
103,0.06225550628028199,103
104,0.074291663001084,104
105,0.06783145905786919,105
106,0.0642285175100114,106
107,0.06337542488955597,107
108,0.06080134173386152,108
109,0.05913568622172496,109
110,0.06410841405873607,110
111,0.06167145471613622,111
112,0.05784922049987237,112
113,0.5103261168129518,113
114,0.06124906490880303,114
115,0.0626915965021753,115
116,0.06018234839450264,116
117,0.060663174161313886,117
118,0.05964774296070306,118
119,0.0622109739175835,119
120,0.055237278241713525,120
121,0.05867932476627303,121
122,0.5154513264182266,122
123,0.06375040703485613,123
124,0.05118691756791145,124
125,0.054432903981316845,125
126,0.054736500036819194,126
127,0.053799480885934524,127
128,0.06389324196895234,128
129,0.06317014690220353,129
130,0.06189644161279407,130
131,0.5148120790748522,131
132,0.08409908148864262,132
133,0.09250697769366173,133
134,0.09716699999933964,134
135,0.10812685561746456,135
136,0.10684086022018502,136
137,0.11024502163136886,137
138,0.10774641624671301,138
139,0.5040963513139627,139
140,0.13745151736442074,140
141,0.13176224043557377,141
142,0.13944451586343415,142
143,0.1456137166070946,143
144,0.15410017021988265,144
145,0.15044767493728928,145
146,0.15329128932528902,146
147,0.14903943984470974,147
148,0.14903943984470974,148
149,0.1587507261062271,149
150,0.15165196932294822,150
151,0.14225276671179257,151
152,0.5115559091640174,152
153,0.5091900438405846,153
154,0.21998396870903883,154
155,0.5167095271767482,155
156,0.21966806596614438,156
157,0.5211137430164449,157
158,0.5246628693236781,158
159,0.5086003541499551,159
160,0.25763596046444026,160
161,0.5128752923697498,161
162,0.5333522663769865,162
163,0.2696089054804419,163
164,0.27085802490064737,164
165,0.257543258060528,165
166,0.27039597418034705,166
167,0.269640984922587,167
168,0.5361538877901519,168
169,0.5282592699057862,169
170,0.26821505769240467,170
171,0.27111892348383676,171
172,0.26122741053152043,172
173,0.2656393129975073,173
174,0.5365737015149128,174
175,0.2687359154332483,175
176,0.2647267389843741,176
177,0.5453694949277522,177
178,0.5453694949277522,178
179,0.5453694949277522,179
180,0.2658007011868846,180
181,0.5456407021794958,181
182,0.5097885863410351,182
183,0.5460283581592525,183
184,0.2674226347817567,184
185,0.2590303478220036,185
186,0.2619641916993763,186
187,0.5218602329465492,187
188,0.5322154085937109,188
189,0.2628211328121619,189
190,0.2593314119837187,190
191,0.2571984102176121,191
192,0.5475147259556005,192
193,0.25949538086318036,193
194,0.25774416178159626,194
195,0.2666422655038687,195
196,0.2663508439604412,196
197,0.5495650169142772,197
198,0.541130091629388,198
199,0.556506721832245,199
200,0.2623492048529761,200
201,0.2616668899178358,201
202,0.5412465153705137,202
203,0.25476869907114047,203
204,0.2617051024008287,204
205,0.2637790031799319,205
206,0.2611721374168442,206
207,0.5350340622342596,207
208,0.5351292615780733,208
209,0.26140877566094184,209
210,0.2590644098194321,210
