,RMS,iteration
0,0.009630585782712552,0
1,0.006702608387303565,1
2,0.009081131109832906,2
3,0.006999359744064587,3
4,0.009630585782712552,4
5,0.008942730378470041,5
6,0.46855909397164475,6
7,0.005535367786996417,7
8,0.4685809399756084,8
9,0.005761464461504988,9
10,0.006788690741084211,10
11,0.009030723612059399,11
12,0.0005191465156499743,12
13,0.002988903541241819,13
14,0.003229598165134114,14
15,0.007871104845969389,15
16,0.010830945585669388,16
17,0.01730861392432201,17
18,0.006504769746254861,18
19,0.004766068223306434,19
20,0.006488797414343804,20
21,0.010330959774559386,21
22,0.010495910764640036,22
23,0.006504769746254861,23
24,0.006504769746254861,24
25,0.009091689120053599,25
26,0.010495910764640036,26
27,0.009139766177012473,27
28,0.010495910764640036,28
29,0.007228782231069405,29
30,0.00650768417592755,30
31,0.008450719544253851,31
32,0.010495910764640036,32
33,0.002484503851610126,33
34,0.008024587064382182,34
35,0.006408806236249874,35
36,0.00650768417592755,36
37,0.002484503851610126,37
38,0.008330943837889213,38
39,0.006504769746254861,39
40,0.009442756224338293,40
41,0.011414570311289538,41
42,0.0066154936081029075,42
43,0.006504769746254861,43
44,0.006504769746254861,44
45,0.006504769746254861,45
46,0.006504769746254861,46
47,0.006504769746254861,47
48,0.006504769746254861,48
49,0.006504769746254861,49
50,0.006504769746254861,50
51,0.009859758595120276,51
52,0.006305937563637649,52
53,0.02105980710617465,53
54,0.0180755218699196,54
55,0.02441052426870715,55
56,0.026865423453896007,56
57,0.028821852592846336,57
58,0.026742652789589795,58
59,0.030098018686452135,59
60,0.03668456249268923,60
61,0.031331012395271314,61
62,0.031331012395271314,62
63,0.031331012395271314,63
64,0.031331012395271314,64
65,0.031331012395271314,65
66,0.031331012395271314,66
67,0.031331012395271314,67
68,0.031331012395271314,68
69,0.031331012395271314,69
70,0.031331012395271314,70
71,0.031331012395271314,71
72,0.031331012395271314,72
73,0.031331012395271314,73
74,0.031331012395271314,74
75,0.031331012395271314,75
76,0.031331012395271314,76
77,0.031331012395271314,77
78,0.031331012395271314,78
79,0.031331012395271314,79
80,0.031331012395271314,80
81,0.031331012395271314,81
82,0.031331012395271314,82
83,0.031331012395271314,83
84,0.031331012395271314,84
85,0.031331012395271314,85
86,0.031331012395271314,86
87,0.031331012395271314,87
88,0.031331012395271314,88
89,0.031331012395271314,89
90,0.031331012395271314,90
91,0.031331012395271314,91
92,0.031331012395271314,92
93,0.031331012395271314,93
94,0.031331012395271314,94
95,0.031331012395271314,95
96,0.031331012395271314,96
97,0.031331012395271314,97
98,0.031331012395271314,98
99,0.031331012395271314,99
100,0.031331012395271314,100
101,0.031331012395271314,101
102,0.031331012395271314,102
103,0.031331012395271314,103
104,0.031331012395271314,104
105,0.031331012395271314,105
106,0.031331012395271314,106
107,0.031331012395271314,107
108,0.031331012395271314,108
109,0.031331012395271314,109
110,0.031331012395271314,110
111,0.031331012395271314,111
112,0.031331012395271314,112
113,0.031331012395271314,113
114,0.031331012395271314,114
115,0.031331012395271314,115
116,0.031331012395271314,116
117,0.031331012395271314,117
118,0.031331012395271314,118
119,0.031331012395271314,119
120,0.031331012395271314,120
121,0.031331012395271314,121
122,0.031331012395271314,122
123,0.031331012395271314,123
124,0.031331012395271314,124
125,0.031331012395271314,125
126,0.031331012395271314,126
127,0.031331012395271314,127
128,0.031331012395271314,128
129,0.031331012395271314,129
130,0.031331012395271314,130
131,0.031331012395271314,131
132,0.031331012395271314,132
133,0.031331012395271314,133
134,0.031331012395271314,134
135,0.031331012395271314,135
136,0.031331012395271314,136
137,0.031331012395271314,137
138,0.031331012395271314,138
139,0.031331012395271314,139
140,0.031331012395271314,140
141,0.031331012395271314,141
142,0.031331012395271314,142
143,0.031331012395271314,143
144,0.031331012395271314,144
145,0.031331012395271314,145
146,0.031331012395271314,146
147,0.031331012395271314,147
148,0.031331012395271314,148
149,0.031331012395271314,149
150,0.031331012395271314,150
151,0.031331012395271314,151
152,0.031331012395271314,152
153,0.031331012395271314,153
154,0.031331012395271314,154
155,0.031331012395271314,155
156,0.031331012395271314,156
157,0.031331012395271314,157
158,0.031331012395271314,158
159,0.031331012395271314,159
160,0.031331012395271314,160
161,0.031331012395271314,161
162,0.031331012395271314,162
163,0.031331012395271314,163
164,0.031331012395271314,164
165,0.031331012395271314,165
166,0.031331012395271314,166
167,0.031331012395271314,167
168,0.031331012395271314,168
169,0.031331012395271314,169
170,0.031331012395271314,170
171,0.031331012395271314,171
172,0.031331012395271314,172
173,0.031331012395271314,173
174,0.031331012395271314,174
175,0.031331012395271314,175
176,0.031331012395271314,176
177,0.031331012395271314,177
178,0.031331012395271314,178
179,0.031331012395271314,179
180,0.031331012395271314,180
181,0.031331012395271314,181
182,0.031331012395271314,182
183,0.031331012395271314,183
184,0.031331012395271314,184
185,0.031331012395271314,185
186,0.031331012395271314,186
187,0.031331012395271314,187
188,0.031331012395271314,188
189,0.031331012395271314,189
190,0.031331012395271314,190
191,0.031331012395271314,191
192,0.031331012395271314,192
193,0.031331012395271314,193
194,0.031331012395271314,194
195,0.031331012395271314,195
196,0.031331012395271314,196
197,0.031331012395271314,197
198,0.031331012395271314,198
199,0.031331012395271314,199
200,0.031331012395271314,200
201,0.031331012395271314,201
202,0.031331012395271314,202
203,0.031331012395271314,203
204,0.031331012395271314,204
205,0.031331012395271314,205
206,0.031331012395271314,206
207,0.031331012395271314,207
208,0.031331012395271314,208
209,0.031331012395271314,209
210,0.031331012395271314,210
211,0.031331012395271314,211
212,0.031331012395271314,212
213,0.031331012395271314,213
214,0.031331012395271314,214
215,0.031331012395271314,215
216,0.031331012395271314,216
217,0.031331012395271314,217
218,0.031331012395271314,218
219,0.031331012395271314,219
220,0.031331012395271314,220
221,0.031331012395271314,221
222,0.031331012395271314,222
223,0.031331012395271314,223
224,0.031331012395271314,224
225,0.031331012395271314,225
226,0.031331012395271314,226
227,0.031331012395271314,227
228,0.031331012395271314,228
229,0.031331012395271314,229
230,0.031331012395271314,230
231,0.031331012395271314,231
232,0.031331012395271314,232
233,0.031331012395271314,233
234,0.031331012395271314,234
235,0.031331012395271314,235
236,0.031331012395271314,236
237,0.031331012395271314,237
238,0.031331012395271314,238
239,0.031331012395271314,239
240,0.031331012395271314,240
241,0.031331012395271314,241
242,0.031331012395271314,242
243,0.031331012395271314,243
244,0.031331012395271314,244
245,0.031331012395271314,245
246,0.031331012395271314,246
247,0.031331012395271314,247
248,0.031331012395271314,248
249,0.031331012395271314,249
250,0.031331012395271314,250
251,0.031331012395271314,251
252,0.031331012395271314,252
253,0.031331012395271314,253
254,0.031331012395271314,254
255,0.031331012395271314,255
256,0.031331012395271314,256
257,0.031331012395271314,257
258,0.031331012395271314,258
259,0.031331012395271314,259
260,0.031331012395271314,260
261,0.031331012395271314,261
262,0.031331012395271314,262
263,0.031331012395271314,263
264,0.031331012395271314,264
265,0.031331012395271314,265
266,0.031331012395271314,266
267,0.031331012395271314,267
268,0.031331012395271314,268
269,0.031331012395271314,269
270,0.031331012395271314,270
271,0.031331012395271314,271
272,0.031331012395271314,272
273,0.031331012395271314,273
274,0.031331012395271314,274
275,0.031331012395271314,275
276,0.031331012395271314,276
277,0.031331012395271314,277
278,0.031331012395271314,278
279,0.031331012395271314,279
280,0.020991231574606195,280
281,0.01749434047837923,281
282,0.016407531629890993,282
283,0.03179415979251914,283
284,0.03727553450104017,284
285,0.031973530223494154,285
286,0.03774028216087037,286
287,0.031973530223494154,287
288,0.038391839645618236,288
289,0.03174643124755317,289
290,0.038477882963505725,290
291,0.03899866477471212,291
292,0.031928061286349146,292
293,0.03471727652127481,293
294,0.03288335506933054,294
295,0.03471727652127481,295
296,0.03778395161323695,296
297,0.03471727652127481,297
298,0.03471727652127481,298
299,0.03474677305626608,299
300,0.03474677305626608,300
301,0.03446121194474202,301
302,0.4927965322563679,302
303,0.035961006632440395,303
304,0.03446121194474202,304
305,0.03474677305626608,305
306,0.03471727652127481,306
307,0.03822545271193217,307
308,0.03474677305626608,308
