,RMS,iteration
0,0.040721438058299496,0
1,0.040721438058299496,1
2,0.040721438058299496,2
3,0.040721438058299496,3
4,0.04641819534081232,4
5,0.045378026193845046,5
6,0.045378026193845046,6
7,0.040721438058299496,7
8,0.049472869038079466,8
9,0.045378026193845046,9
10,0.03983574122330136,10
11,0.4879420798107491,11
12,0.04580979330538162,12
13,0.04212397355209966,13
14,0.04596192282197414,14
15,0.05135734232629608,15
16,0.0475578351956646,16
17,0.04606681368567805,17
18,0.047322349053188106,18
19,0.04825309212676599,19
20,0.04629425337226565,20
21,0.04629425337226565,21
22,0.046827617099618156,22
23,0.04359471661136357,23
24,0.05142151876619141,24
25,0.049248762269028655,25
26,0.04697128698289577,26
27,0.05285344632513524,27
28,0.045143677540872514,28
29,0.044393212675065574,29
30,0.03873463117554816,30
31,0.4880020137683158,31
32,0.044393212675065574,32
33,0.044986867444368896,33
34,0.4880020137683158,34
35,0.4824774004036696,35
36,0.48871550751233384,36
37,0.07741005721221143,37
38,0.47875432114853445,38
39,0.09134967777012828,39
40,0.0816546546916308,40
41,0.08349115561558264,41
42,0.08780538895374337,42
43,0.10160586193072303,43
44,0.1005713221288334,44
45,0.5067350005532895,45
46,0.10362382216965542,46
47,0.10040914481600935,47
48,0.10921241749882217,48
49,0.11058331949214906,49
50,0.10675231400602231,50
51,0.10932704284853993,51
52,0.10762486765399758,52
53,0.11277863577091024,53
54,0.11654308760070577,54
55,0.11381389442520727,55
56,0.11442432580341219,56
57,0.1094530628261012,57
58,0.10493167859714511,58
59,0.10852811601062372,59
60,0.10467525757086857,60
61,0.10214343031317928,61
62,0.09952335069879269,62
63,0.09211665538595717,63
64,0.08824785293431012,64
65,0.08144265638917297,65
66,0.07925744000022945,66
67,0.07557035196204338,67
68,0.07477848100609066,68
69,0.0712290797521808,69
70,0.07440292500222982,70
71,0.08122481778461055,71
72,0.07961104548278967,72
73,0.07940152337733776,73
74,0.07959611836263954,74
75,0.08492714652508448,75
76,0.0826003811705559,76
77,0.08188778255189101,77
78,0.09013075931556658,78
79,0.08346456632050404,79
80,0.08269567100660342,80
81,0.08223723265713949,81
82,0.08058773232195543,82
83,0.07849592178673587,83
84,0.08039184344623264,84
85,0.08025512957162606,85
86,0.08102260390709323,86
87,0.08706330027489863,87
88,0.09387912407603355,88
89,0.09661652816431676,89
90,0.1043551711618011,90
91,0.1075044118293868,91
92,0.11097292053689548,92
93,0.11319534952753259,93
94,0.11191909103013631,94
95,0.12116150524502975,95
96,0.1157376933721121,96
97,0.13098129671861825,97
98,0.12578224200720234,98
99,0.1355759112153971,99
100,0.13417901605117505,100
101,0.13517513288710986,101
102,0.14363620414351042,102
103,0.14616606606322596,103
104,0.15004100907074758,104
105,0.14510064944180287,105
106,0.14587309563689146,106
107,0.15300403460388812,107
108,0.15809571165197242,108
109,0.15112203082121192,109
110,0.15185829176104504,110
111,0.15185882658499222,111
112,0.150703465095487,112
113,0.1530709405806945,113
114,0.15445366878016928,114
115,0.15314888759989106,115
116,0.15458219758503688,116
117,0.15388619291570485,117
118,0.15795603047660123,118
119,0.15485103724170435,119
120,0.15431254160429683,120
121,0.15112080889042703,121
122,0.1597460000965979,122
123,0.1533439537329222,123
124,0.14679606208971166,124
125,0.1493845663713492,125
126,0.14380229480810414,126
127,0.14305954882971983,127
128,0.14188922441242607,128
129,0.14092709600301026,129
130,0.14199717509075827,130
131,0.1497328008156484,131
132,0.15280596777524544,132
133,0.1549068766591147,133
134,0.15497282858396724,134
135,0.15331021723176294,135
136,0.15430696908474004,136
137,0.1631943267679033,137
138,0.152836989473484,138
139,0.15785292936604198,139
140,0.1653406459665481,140
141,0.16174388767871922,141
142,0.1617084248538013,142
143,0.1603001937481961,143
144,0.16485488923714925,144
145,0.16746303093534157,145
146,0.16849683012828207,146
147,0.16809639542593777,147
148,0.16348167772722458,148
149,0.17178300371849062,149
150,0.1688489799338932,150
151,0.16690365730440485,151
152,0.16900292526405364,152
153,0.16828560756114425,153
154,0.17131016259871076,154
155,0.4144787775273805,155
156,0.42737818351263734,156
157,0.41488043074148934,157
158,0.1766495601250493,158
159,0.427331440858193,159
160,0.17309119120359662,160
161,0.16811284823390477,161
162,0.17096701298808936,162
163,0.17943194282545413,163
164,0.17315870532907215,164
165,0.1719365646988753,165
166,0.15860250012887145,166
167,0.1542581517954111,167
168,0.14607959655854577,168
169,0.46529723979117216,169
170,0.13697442705914842,170
171,0.1282316161804399,171
172,0.11950864052902166,172
173,0.12463403288739212,173
174,0.11306613838434047,174
175,0.45867522263914,175
176,0.11237989231687148,176
177,0.10131298189377688,177
178,0.4496277271660362,178
179,0.09950631620624834,179
180,0.09131983456938049,180
181,0.45683150589539184,181
182,0.09733745798895252,182
183,0.08399106891138523,183
184,0.08265956159179078,184
185,0.08709998837674644,185
186,0.07875757040206695,186
187,0.08838363038377751,187
188,0.07701053694607167,188
189,0.0729364485554179,189
190,0.4691631492054652,190
191,0.07532100465402401,191
192,0.4652953583650257,192
193,0.06547746141088306,193
194,0.06142554715826889,194
195,0.06819452588416253,195
196,0.06216938084632841,196
197,0.06628899904802327,197
198,0.4571056835241014,198
199,0.06172950278901002,199
200,0.06548055424845378,200
201,0.06494045985523544,201
202,0.4856417158815804,202
203,0.061513308172058516,203
204,0.06549038933016058,204
205,0.06010346175172003,205
206,0.066238114506143,206
207,0.05877216148882363,207
208,0.05117985722893832,208
209,0.05789380617676949,209
210,0.0552730151254371,210
211,0.056680660176247614,211
212,0.06078521405865377,212
213,0.06043432604628953,213
214,0.05061713463632462,214
